Only Date,Gewicht,Mahlzeit,Kalorien,Fett (g),Gesättigte Fettsäuren,Mehrfach ungesättigte Fettsäuren,Einfach ungesättigte Fettsäuren,Transfettsäuren,Cholesterin,Natrium (mg),Kalium,Kohlenhydrate (g),Ballaststoffe,Zucker,Eiweiß (g),Vitamin A,Vitamin C,Kalzium,Eisen,export_headers.note_x,Training,Typ,Kalorien aus Training,Minuten für dieses Training,Serien,Wdh. pro Serie,Kilogramm,Schritte,export_headers.note_y,Weight (kg),BMI,Body Fat (%),Visc Fat,Muscle Mass (kg),Muscle Quality,Bone Mass (kg),BMR (kcal),Metab Age,Body Water (%),Physique Rating,Muscle mass - right arm,Muscle mass - left arm,Muscle mass - right leg,Muscle mass - left leg,Muscle mass - trunk,Muscle quality - right arm,Muscle quality - left arm,Muscle quality - right leg,Muscle quality - left leg,Body fat (%) - right arm,Body fat (%) - left arm,Body fat (%) - right leg,Body fat (%) - left leg,Body fat (%) - trunk,Körperfettanteil kg,Muscle Mass (kg) 7 Tage,Körperfettanteil kg 7 Tage,Body Fat (%) 7 Tage,Weight (kg) 7 Tage,Fett % Soll,Weight (kg) 500kcal,Weight (kg) 300kcal,Kalorien Gewichtsreduktion,Kalorien aus Training Summe 30 Tage,Kalorien aus Essen Summe 30 Tage,Kalorien Gewichtsänderung Summe 30 Tage,Grundumsatz pro Tag errechnet,Alter,"Grundumsatz Mifflin-St.-Jeor mit Faktor 1,12"
2026-04-07,0.0,0.0,2039.7,63.6,27.7,0.0,0.0,0.0,860.0,1760.0,296.0,293.7,14.7,74.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.63,76.81,80.73,,2345.0,54443.0,,,51,
2026-04-08,0.0,0.0,1179.7,47.6,24.7,0.0,0.0,0.0,800.0,0.0,296.0,145.7,8.7,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.6,76.74,80.68,,2345.0,53766.0,,,51,
2026-04-09,0.0,0.0,2361.7,55.6,26.2,0.0,0.0,0.0,830.0,880.0,296.0,239.5,11.7,54.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.57,76.67,80.64,,2345.0,54522.0,,,51,
2026-04-10,0.0,0.0,1254.1,61.099999999999994,28.7,4.5,22.4,0.0,831.7,563.2,849.7,118.8,5.8,39.800000000000004,56.3,0.0,23.6,4.3999999999999995,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.53,76.6,80.6,,2195.0,54150.0,,,51,
2026-04-11,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21.5,76.53,80.56,,2061.0,54111.0,,,51,
2026-04-12,82.0,0.0,1916.2,54.7,11.5,0.0,0.0,0.0,0.0,524.2,0.0,175.1,0.7,73.2,173.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,112.0,0.0,0.0,0.0,0.0,0.0,82.0,25.9,22.3,10.0,60.55,62.0,3.2,1844.0,45.0,56.0,2.0,3.6,3.65,10.15,10.0,33.15,72.0,60.0,63.0,58.0,15.5,16.4,20.9,20.1,24.5,18.29,60.55,18.29,22.3,82.0,21.47,76.46,80.51,,2600.0,53802.0,,,51,1884.0
2026-04-13,81.0,0.0,1532.3,34.1,18.5,0.1,0.0,0.0,28.0,1974.0,214.0,174.5,5.1,123.60000000000001,131.0,0.0,15.3,1.2,1.3,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,81.0,25.6,20.8,9.5,60.95,68.0,3.2,1851.0,40.0,55.6,5.0,3.4,4.05,10.15,9.85,33.5,87.0,56.0,69.0,65.0,20.5,7.2,22.2,22.2,21.5,16.85,60.75,17.57,21.55,81.5,21.43,76.39,80.47,7000.0,2750.0,52830.0,22050.0,2404.0,51,1873.0
2026-04-14,80.7,0.0,1506.0,24.2,12.6,0.1,0.0,0.0,200.0,3.5,288.0,199.5,5.3,81.8,123.9,0.0,15.3,1.2,1.3,0.0,300.0,0.0,300.0,70.0,0.0,0.0,0.0,0.0,0.0,80.8,25.5,20.8,9.5,60.8,70.0,3.2,1846.0,40.0,54.6,5.0,3.35,3.95,9.9,9.8,33.8,89.0,57.0,72.0,67.0,20.8,10.1,23.8,22.9,20.4,16.81,60.77,17.32,21.3,81.27,21.4,76.31,80.43,1400.0,3050.0,52088.0,26250.0,2510.0,51,1871.0
2026-04-15,80.2,0.0,2010.7,64.8,15.1,0.5,3.5,0.0,200.0,0.9,74.0,204.3,3.7,85.2,165.2,0.0,0.0,0.0,0.0,0.0,800.0,0.0,640.0,120.0,0.0,0.0,0.0,0.0,0.0,80.15,25.3,21.9,9.5,59.45,72.0,3.1,1808.0,44.0,53.5,5.0,3.3,3.75,9.85,9.6,32.95,88.0,64.0,74.0,68.0,21.9,13.0,24.0,24.2,21.6,17.55,60.44,17.38,21.45,80.99,21.37,76.24,80.38,4550.0,3690.0,52591.0,24850.0,2458.0,51,1864.0
2026-04-16,80.7,0.0,1488.1,36.4,16.6,1.0,7.0,0.0,400.0,0.9,148.0,153.4,0.4,55.6,135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,80.7,25.5,21.1,9.5,60.5,72.0,3.2,1838.0,41.0,54.6,5.0,3.45,3.85,9.9,9.75,33.55,83.0,67.0,73.0,68.0,18.0,12.1,23.4,23.2,21.0,17.03,60.45,17.31,21.38,80.93,21.33,76.17,80.34,-3850.0,3690.0,52668.0,23100.0,2403.0,51,1870.0
2026-04-17,80.5,0.0,1334.5,25.1,6.5,0.1,2.4,0.0,68.8,76.5,667.8,142.4,10.399999999999999,96.4,131.3,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.45,25.4,21.5,9.5,60.05,70.0,3.1,1825.0,43.0,55.2,5.0,3.6,3.6,9.95,9.8,33.1,84.0,64.0,72.0,67.0,14.2,16.9,22.3,22.2,22.2,17.3,60.38,17.3,21.4,80.85,21.3,76.1,80.3,1750.0,3582.0,52445.0,22750.0,2387.0,51,1867.0
2026-04-18,80.7,0.0,2509.9,45.3,13.3,0.0,0.0,0.0,0.0,0.9,0.0,269.1,5.8,108.7,245.5,0.0,0.0,0.0,21.6,0.0,0.0,0.0,809.0,166.0,0.0,0.0,0.0,0.0,0.0,80.7,25.5,21.3,9.5,60.35,71.0,3.2,1833.0,42.0,55.1,5.0,3.4,4.0,10.1,9.7,33.15,85.0,63.0,73.0,67.0,20.2,8.5,22.2,23.2,22.0,17.19,60.38,17.29,21.39,80.83,21.27,76.03,80.26,-1750.0,3876.0,53538.0,23800.0,2449.0,51,1870.0
2026-04-19,80.7,0.0,1797.3,72.5,38.8,0.6,1.8,0.0,0.0,24.3,648.2,195.1,2.3,93.5,95.2,31.2,90.2,4.8,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.75,25.5,21.4,9.5,60.35,67.0,3.2,1834.0,42.0,55.8,5.0,3.55,3.8,9.9,9.85,33.25,63.0,76.0,67.0,64.0,16.0,12.3,22.4,21.6,22.4,17.28,60.35,17.14,21.26,80.65,21.23,75.96,80.21,-350.0,3535.0,53900.0,23800.0,2472.0,51,1870.0
2026-04-20,80.8,0.0,1461.4,23.8,4.5,1.0,7.0,0.0,0.0,2.4,0.0,94.2,0.0,87.1,207.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,60.0,0.0,0.0,0.0,0.0,0.0,80.75,25.5,21.1,9.5,60.55,66.0,3.2,1840.0,41.0,56.0,5.0,3.6,3.8,9.85,9.7,33.6,63.0,57.0,76.0,62.0,14.6,12.3,22.7,22.3,21.8,17.04,60.29,17.17,21.3,80.61,21.2,75.89,80.17,0.0,3166.0,53326.0,23450.0,2454.0,51,1870.0
2026-04-21,80.1,0.0,1562.3,22.0,7.5,0.0,0.0,0.0,0.0,1.7,0.0,170.6,0.7,100.4,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,45.0,0.0,0.0,0.0,0.0,0.0,80.1,25.3,22.2,10.0,59.2,70.0,3.1,1801.0,45.0,54.4,2.0,3.35,3.8,9.65,9.55,32.85,62.0,79.0,78.0,63.0,19.5,11.6,23.8,23.4,22.8,17.78,60.06,17.31,21.5,80.51,21.17,75.81,80.13,4550.0,3056.0,53143.0,29400.0,2650.0,51,1863.0
2026-04-22,0.0,0.0,1645.5,26.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,175.5,0.6,95.0,166.39999999999998,0.0,0.0,0.0,0.0,0.0,50.0,0.0,250.0,65.0,0.0,0.0,0.0,0.0,0.0,80.1,25.3,21.4,9.5,59.85,67.0,3.1,1819.0,42.0,55.0,5.0,3.35,3.85,9.75,9.75,33.15,54.0,75.0,71.0,65.0,20.2,11.4,23.2,22.0,21.8,17.14,60.12,17.25,21.43,80.51,21.13,75.74,80.08,0.0,3306.0,53431.0,32550.0,2756.0,51,1863.0
2026-04-23,80.5,0.0,2209.3,36.6,13.8,0.0,0.0,0.0,68.8,73.8,453.8,102.2,3.6,54.400000000000006,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,70.0,0.0,0.0,0.0,0.0,0.0,80.5,25.4,21.3,9.5,60.25,67.0,3.2,1830.0,42.0,55.2,5.0,3.4,3.75,9.75,9.8,33.55,58.0,69.0,72.0,65.0,19.0,13.4,23.5,21.5,21.6,17.15,60.09,17.27,21.46,80.48,21.1,75.67,80.04,-2800.0,3737.0,54333.0,25200.0,2527.0,51,1868.0
2026-04-24,80.6,0.0,1567.8,25.1,17.8,0.0,0.0,0.0,600.0,1.9,222.0,160.0,1.9,123.5,170.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,25.4,22.2,10.0,59.6,68.0,3.1,1814.0,45.0,55.0,2.0,3.45,3.8,9.85,9.4,33.1,63.0,71.0,75.0,62.0,17.8,11.9,23.3,25.1,22.4,17.89,60.02,17.35,21.56,80.5,21.07,75.6,80.0,-700.0,3737.0,54523.0,20650.0,2381.0,51,1869.0
2026-04-25,79.8,0.0,1949.9,48.4,11.1,0.0,0.0,0.0,82.5,89.5,598.0,168.8,3.1,36.7,140.1,0.0,3.8,0.3,0.3,0.0,400.0,0.0,300.0,60.0,0.0,0.0,0.0,0.0,0.0,79.8,25.2,20.5,9.0,60.3,69.0,3.2,1829.0,40.0,55.6,5.0,3.5,3.75,10.0,9.75,33.3,69.0,70.0,73.0,65.0,16.4,12.4,21.9,22.3,20.8,16.36,60.01,17.23,21.44,80.37,21.03,75.53,79.96,5600.0,4037.0,55068.0,27650.0,2623.0,51,1860.0
2026-04-26,80.3,0.0,1714.9,45.3,9.4,0.0,0.0,0.0,82.5,88.5,544.5,115.6,3.6,30.1,196.5,0.0,0.0,0.0,0.0,0.0,200.0,0.0,140.0,40.0,0.0,0.0,0.0,0.0,0.0,80.3,25.3,20.7,9.5,60.55,69.0,3.2,1838.0,40.0,55.1,5.0,3.5,3.65,9.65,9.85,33.9,66.0,68.0,73.0,66.0,16.0,15.0,24.3,21.7,20.3,16.62,60.04,17.14,21.34,80.31,21.0,75.46,79.91,-3500.0,4177.0,54992.0,26600.0,2580.0,51,1865.0
2026-04-27,80.2,0.0,1425.7,31.7,9.3,0.5,3.5,0.0,82.5,89.2,544.5,132.7,0.0,83.6,143.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2,25.3,19.8,9.0,61.15,67.0,3.2,1853.0,37.0,56.4,5.0,3.55,3.8,9.55,9.8,34.45,62.0,66.0,71.0,66.0,14.2,11.7,24.4,20.7,19.5,15.88,60.13,16.97,21.16,80.23,20.97,75.39,79.87,700.0,4177.0,54900.0,27300.0,2601.0,51,1864.0
2026-04-28,79.7,0.0,1599.7,17.8,5.0,0.0,0.0,0.0,0.0,1.8,0.0,194.0,4.7,132.4,167.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,80.0,0.0,0.0,0.0,0.0,0.0,79.7,25.1,19.8,9.0,60.75,68.0,3.2,1841.0,37.0,56.0,5.0,3.45,3.95,9.75,9.75,33.85,62.0,65.0,70.0,68.0,16.9,8.3,23.3,21.9,19.5,15.78,60.35,16.69,20.81,80.17,20.93,75.31,79.83,3500.0,4552.0,55080.0,33950.0,2816.0,51,1859.0
2026-04-29,79.8,0.0,1693.1,16.8,5.9,0.1,0.0,0.0,0.0,3.8,214.0,237.6,9.899999999999999,168.4,153.39999999999998,0.0,15.3,1.2,1.3,0.0,500.0,0.0,400.0,110.0,0.0,0.0,0.0,0.0,0.0,79.75,25.2,19.7,9.0,60.85,68.0,3.2,1844.0,37.0,56.3,5.0,3.55,3.9,9.8,9.8,33.8,64.0,63.0,72.0,68.0,14.5,9.7,22.9,20.8,20.0,15.71,60.49,16.48,20.57,80.12,20.9,75.24,79.78,-350.0,4952.0,54966.0,30450.0,2682.0,51,1859.0
2026-04-30,79.9,0.0,1877.9,38.3,11.4,0.5,3.5,0.0,0.0,114.0,0.0,175.10000000000002,4.7,78.80000000000001,203.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,182.0,0.0,0.0,0.0,0.0,0.0,79.9,25.2,22.4,10.0,58.9,69.0,3.1,1793.0,46.0,54.5,2.0,3.4,3.55,9.75,9.4,32.8,68.0,62.0,75.0,66.0,18.7,16.9,22.9,24.5,22.6,17.9,60.3,16.59,20.73,80.04,20.87,75.17,79.74,-1050.0,5811.0,54286.0,32550.0,2701.0,51,1861.0
2026-05-01,79.9,0.0,1517.4,47.5,16.6,1.0,7.0,0.0,200.0,0.0,74.0,132.0,0.3,36.599999999999994,135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,60.0,0.0,0.0,0.0,0.0,0.0,79.9,25.2,20.2,9.0,60.6,68.0,3.2,1838.0,38.0,55.8,5.0,3.5,3.7,9.9,9.85,33.65,65.0,60.0,72.0,68.0,16.1,14.3,22.2,21.0,20.3,16.14,60.44,16.34,20.44,79.94,20.83,75.1,79.7,0.0,6002.0,53569.0,31150.0,2624.0,51,1861.0
2026-05-02,80.1,0.0,1723.3000000000002,29.8,6.199999999999999,0.5,3.5,0.0,0.0,0.7,0.0,181.9,0.5,101.6,165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,110.0,0.0,0.0,0.0,0.0,0.0,80.1,25.3,23.0,10.0,58.6,66.0,3.1,1785.0,48.0,55.4,2.0,3.35,3.75,9.9,9.2,32.4,61.0,59.0,75.0,61.0,19.1,12.1,21.6,26.1,24.1,18.42,60.2,16.64,20.8,79.98,20.8,75.03,79.66,-1400.0,6389.0,53317.0,26250.0,2439.0,51,1863.0
2026-05-03,80.1,0.0,1504.9,38.7,7.9,0.0,0.0,0.0,0.0,600.2,0.0,139.4,3.3,85.1,153.1,0.0,0.0,0.0,0.0,0.0,400.0,0.0,453.0,60.0,0.0,0.0,0.0,0.0,0.0,80.1,25.3,21.0,9.5,60.1,65.0,3.2,1826.0,41.0,55.8,5.0,3.45,3.65,9.9,9.85,33.25,60.0,59.0,71.0,63.0,17.1,15.3,21.6,20.8,21.9,16.82,60.14,16.66,20.84,79.95,20.77,74.96,79.61,0.0,6842.0,52336.0,23800.0,2310.0,51,1863.0
2026-05-04,0.0,0.0,1413.5,32.1,4.0,0.1,0.0,0.0,0.0,2.7,214.0,138.6,4.8,97.8,136.1,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,25.2,21.7,9.5,59.5,66.0,3.1,1810.0,43.0,55.5,5.0,3.45,3.75,9.95,9.7,32.65,66.0,60.0,73.0,61.0,17.3,12.6,21.2,21.8,23.1,17.36,59.9,16.88,21.11,79.92,20.73,74.89,79.57,700.0,6842.0,51496.0,22400.0,2235.0,51,1862.0
2026-05-05,79.4,0.0,2007.0,38.9,13.7,0.0,0.0,0.0,0.0,143.0,304.5,208.2,8.3,130.6,204.7,10.5,43.5,3.0,4.5,0.0,0.0,0.0,667.0,151.0,0.0,0.0,0.0,0.0,0.0,79.35,25.0,19.9,9.0,60.35,67.0,3.2,1829.0,38.0,55.9,5.0,3.5,3.75,9.8,9.8,33.5,69.0,60.0,73.0,62.0,15.7,11.6,22.5,20.5,20.3,15.79,59.84,16.88,21.13,79.87,20.7,74.81,79.53,4550.0,7509.0,51443.0,26600.0,2351.0,51,1855.0
2026-05-06,79.6,0.0,1736.4,33.5,11.0,0.5,3.5,0.0,0.0,2.0,0.0,176.4,5.3,105.4,188.5,0.0,0.0,0.0,0.0,0.0,500.0,0.0,597.0,110.0,0.0,0.0,0.0,0.0,0.0,79.55,25.1,21.1,9.5,59.65,66.0,3.1,1812.0,41.0,55.1,5.0,3.45,3.6,9.7,9.7,33.2,68.0,60.0,73.0,62.0,16.3,14.9,23.1,21.5,21.4,16.79,59.67,17.03,21.33,79.84,20.67,74.74,79.48,-1400.0,8106.0,50990.0,24150.0,2234.0,51,1857.0
2026-05-07,79.8,0.0,1351.5,29.8,6.7,2.9,5.5,0.1,558.0,215.0,295.5,88.7,1.1,62.1,178.8,47.7,106.5,8.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,25.2,20.9,9.5,59.95,67.0,3.1,1820.0,41.0,56.2,5.0,3.6,3.7,9.95,9.8,32.9,68.0,65.0,73.0,61.0,14.0,13.3,21.2,20.6,22.4,16.68,59.82,16.86,21.11,79.83,20.63,74.67,79.44,-1750.0,8106.0,50302.0,22400.0,2153.0,51,1860.0
2026-05-08,79.7,0.0,1501.4,18.4,6.9,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,104.3,170.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,60.0,0.0,0.0,0.0,0.0,0.0,79.65,25.1,19.8,9.0,60.7,67.0,3.2,1839.0,37.0,56.1,5.0,3.55,3.75,9.85,9.9,33.65,70.0,65.0,71.0,62.0,14.8,12.7,22.4,20.0,20.2,15.77,59.84,16.8,21.06,79.79,20.6,74.6,79.4,1050.0,8417.0,50624.0,26250.0,2282.0,51,1858.0
2026-05-09,79.2,0.0,1636.4,29.9,4.7,0.0,0.0,0.0,0.0,0.7,0.0,161.3,0.4,92.7,171.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,80.0,0.0,0.0,0.0,0.0,0.0,79.2,25.0,20.4,9.0,59.9,67.0,3.1,1816.0,39.0,55.9,5.0,3.4,3.75,9.9,9.6,33.25,68.0,64.0,71.0,65.0,17.2,12.0,20.9,22.3,20.9,16.16,60.02,16.48,20.69,79.66,20.57,74.53,79.36,3150.0,8933.0,49898.0,23800.0,2159.0,51,1853.0
2026-05-10,0.0,0.0,1492.7,33.4,6.300000000000001,0.1,0.0,0.0,0.0,2.0,214.0,148.5,5.2,74.6,149.0,0.0,15.3,1.2,1.3,0.0,0.0,0.0,511.0,80.0,0.0,0.0,0.0,0.0,0.0,80.1,25.3,21.3,9.5,59.95,70.0,3.1,1821.0,42.0,55.9,5.0,3.45,4.0,9.95,9.75,32.8,72.0,74.0,71.0,65.0,17.5,7.4,20.9,20.5,23.4,17.06,60.0,16.52,20.73,79.66,20.53,74.46,79.31,-6300.0,9444.0,50137.0,18200.0,1963.0,51,1863.0
2026-05-11,79.7,0.0,1712.2,29.0,9.4,0.0,0.0,0.0,0.0,1.7,0.0,207.2,4.8,106.8,155.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,97.0,0.0,0.0,0.0,0.0,0.0,79.65,25.1,20.4,9.0,60.3,68.0,3.2,1828.0,39.0,56.7,5.0,3.55,3.85,10.05,9.75,33.1,83.0,63.0,67.0,64.0,14.9,9.6,20.4,20.8,21.9,16.25,60.11,16.36,20.54,79.61,20.5,74.39,79.27,3150.0,9865.0,50399.0,17850.0,1946.0,51,1858.0
2026-05-12,79.9,0.0,1718.6,25.6,8.8,0.0,0.0,0.0,0.0,0.7,0.0,177.10000000000002,0.5,104.7,166.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,60.0,0.0,0.0,0.0,0.0,0.0,79.85,25.2,21.3,9.5,59.75,69.0,3.1,1815.0,42.0,55.9,5.0,3.45,4.0,9.8,9.6,32.9,80.0,72.0,71.0,61.0,17.3,6.7,22.7,22.1,22.5,17.01,60.03,16.53,20.74,79.69,20.47,74.31,79.23,-1400.0,9637.0,50202.0,15050.0,1854.0,51,1860.0
2026-05-13,79.6,0.0,1438.2,17.4,2.7,0.0,0.0,0.0,0.0,0.4,0.0,170.1,4.4,85.5,150.9,0.0,0.0,0.0,0.0,0.0,400.0,0.0,422.0,80.0,0.0,0.0,0.0,0.0,0.0,79.55,25.1,21.2,9.5,59.6,71.0,3.1,1810.0,42.0,56.0,5.0,3.55,3.8,9.8,9.65,32.8,82.0,75.0,75.0,62.0,14.0,10.6,21.7,21.4,22.7,16.86,60.02,16.54,20.76,79.69,20.43,74.24,79.18,2100.0,9909.0,50108.0,10150.0,1678.0,51,1857.0
2026-05-14,79.4,0.0,1510.4,30.5,10.1,0.0,0.0,0.0,200.0,0.0,74.0,160.5,0.4,45.8,140.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,0.0,79.35,25.0,20.3,9.0,60.1,71.0,3.2,1822.0,39.0,55.9,5.0,3.45,3.9,9.85,9.7,33.2,79.0,71.0,74.0,64.0,16.9,9.1,21.6,21.2,21.1,16.11,60.04,16.46,20.67,79.62,20.4,74.17,79.14,1400.0,10109.0,50112.0,10150.0,1672.0,51,1855.0
2026-05-15,79.6,0.0,1306.6,24.1,5.5,1.0,7.0,0.0,0.0,324.7,0.0,93.10000000000001,0.1,83.9,171.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6,25.1,20.5,9.0,60.15,69.0,3.2,1824.0,39.0,56.0,5.0,3.5,3.6,10.05,9.9,33.1,81.0,68.0,72.0,64.0,16.2,15.1,20.5,19.7,21.6,16.32,59.96,16.54,20.77,79.61,20.37,74.1,79.1,-1750.0,9469.0,49408.0,3850.0,1460.0,51,1858.0
2026-05-16,79.5,0.0,1808.4,56.5,15.1,1.0,7.0,3.9,0.0,600.7,0.0,151.0,0.7,85.8,173.5,0.0,0.0,0.0,0.0,0.0,400.0,0.0,522.0,90.0,0.0,0.0,0.0,0.0,0.0,79.45,25.1,21.4,9.5,59.35,69.0,3.1,1802.0,43.0,55.2,5.0,3.5,3.55,9.85,9.7,32.75,78.0,69.0,73.0,62.0,16.1,16.0,22.1,21.4,22.3,17.0,59.89,16.66,20.91,79.65,20.33,74.03,79.06,1050.0,9841.0,49728.0,8750.0,1621.0,51,1856.0
2026-05-17,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.85,25.2,19.3,9.0,61.25,69.0,3.2,1855.0,36.0,57.1,5.0,3.55,3.85,10.05,9.95,33.85,77.0,67.0,72.0,64.0,15.5,10.8,20.8,19.4,20.1,15.41,60.07,16.42,20.63,79.61,20.3,73.96,79.01,-2800.0,9841.0,48394.0,4200.0,1425.0,51,1860.0
